"id","name","code"
16025,"Kugluktuk","YCO"
16026,"Cross Lake Airport","YCR"
16027,"Chesterfield Inlet Airport","YCS"
16028,"Clyde River Airport","YCY"
16029,"Dawson City Airport","YDA"
16030,"Burwash","YDB"
16031,"Deer Lake Airport","YDF"
16032,"Dease Lake Airport","YDL"
16033,"Dauphin Barker","YDN"
16034,"Nain Airport","YDP"
16035,"Dawson Creek Airport","YDQ"
16036,"Desolation Sound Marine Park","YDS"
16038,"Riviere-Du-Loup Airport","YRI"
16039,"Edmonton Metropolitan Area","YEA"
16040,"Yecheon Airport","YEC"
16041,"Edmonton Namao Heliport","YED"
16042,"Edmonton International","YEG"
16043,"Arviat Airport","YEK"
16044,"Elliot Lake Municipal","YEL"
16045,"East Manitoulin Municipal","YEM"
16046,"Yeovilton Airport","YEO"
16047,"Fort Severn Airport","YER"
16048,"Eureka Airport","YEU"
16049,"Inuvik Airport","YEV"
16050,"Frobisher","YFB"
16051,"Fredericton International","YFC"
16052,"Flin Flon Airport","YFO"
16053,"Fort Resolution Airport","YFR"
16054,"Fort Simpson Airport","YFS"
16055,"Gagnon Airport","YGA"
16056,"Texada Gillies Bay","YGB"
16057,"Gorge Harbor Airport","YGE"
16058,"Ganges Harbor Airport","YGG"
16059,"Fort Good Hope Ice Strip","YGH"
16060,"Miho","YGJ"
16061,"Kingston Airport","YGK"
16062,"La Grande Riviere","YGL"
16063,"Greenway Sound Airport","YGN"
16064,"Gaspe Airport","YGP"
16065,"Geraldton Greenstone Regional","YGQ"
16066,"Iles de la Madeleine Airport","YGR"
16067,"Igloolik Airport","YGT"
16068,"Havre St. Pierre Airport","YGV"
16069,"Kuujjuarapik Airport","YGW"
16070,"Gillam Airport","YGX"
16072,"Grise Fiord Airport","YGZ"
16073,"Port Hope Simpson Airport","YHA"
16074,"Dryden Municipal","YHD"
16075,"Hearst Municipal","YHF"
16076,"Harbor","YHH"
16077,"Ulukhaktok","YHI"
16078,"John C. Munro Hamilton International","YHM"
16079,"Hornepayne Municipal","YHN"
16080,"Harrington Harbour Airport","YHR"
16081,"Sechelt Airport","YHS"
16082,"Haines Junction Airport","YHT"
16083,"St. Hubert","YHU"
16084,"Hay River Airport","YHY"
16085,"Halifax Stanfield International","YHZ"
16086,"Atikokan Municipal","YIB"
16087,"St Augustin","YIF"
16088,"Big Bay Marina Airport","YIG"
16089,"Yichang Sanxia","YIH"
16090,"Pond Inlet Airport","YIO"
16091,"Willow Run","YIP"
16092,"Island Lake Airport","YIV"
16093,"Yiwu Airport","YIW"
16094,"Johnny Mountain Airport","YJO"
16095,"Stephenville Airport","YJT"
16096,"Kamloops Airport","YKA"
16097,"Region of Waterloo International","YKF"
16098,"Kangirsuk Airport","YKG"
16099,"Key Lake Airport","YKJ"
16100,"Schefferville Airport","YKL"
16101,"Yakima Air Terminal/McAllister Field","YKM"
16102,"Chan Gurney Municipal","YKN"
16103,"Yakutsk Airport","YKS"
16104,"Ft. George","YKU"
16105,"Kirkland Lake Airport","YKX"
16106,"Buttonville Municipal","YKZ"
16107,"Lake Harbour","YLC"
16108,"Chapleau Airport","YLD"
16109,"Lansdowne House Airport","YLH"
16110,"Lloydminster Airport","YLL"
16111,"Mingan Airport","YLP"
16112,"La Tuque Airport","YLQ"
16113,"Leaf Rapids Airport","YLR"
16114,"Alert Airport","YLT"
16115,"Kelowna Airport","YLW"
16116,"Mayo Airport","YMA"
16117,"Merritt Airport","YMB"
16118,"Matane Airport","YME"
16119,"Mary's Harbour Airport","YMH"
16120,"Charlevoix","YML"
16121,"Fort McMurray Airport","YMM"
16122,"Moosonee Airport","YMO"
16123,"Port McNeill Airport","YMP"
16124,"Montreal Metropolitan Area","YMQ"
16125,"Moises Benzaquen Rengifo","YMS"
16126,"Chapais","YMT"
16127,"Manic-5","YMV"
16128,"Montreal International","YMX"
16129,"Natashquan Airport","YNA"
16130,"Prince Abdulmohsin Bin Abdulaziz","YNB"
16131,"Gatineau-Ottawa Executive","YND"
16132,"Norway House Airport","YNE"
16133,"Youngstown-Warren Regional","YNG"
16134,"Hudson's Hope Airport","YNH"
16135,"Chaoyangchuan","YNJ"
16136,"Nootka Sound Airport","YNK"
16137,"Points North Landing Airport","YNL"
16138,"Matagami Airport","YNM"
16139,"Laishan","YNT"
16140,"Yangyang International","YNY"
16141,"Old Crow Airport","YOC"
16142,"Cold Lake Airport","YOD"
16143,"Ogoki Airport","YOG"
16144,"High Level Airport","YOJ"
16145,"Yola Airport","YOL"
16146,"Oshawa Airport","YOO"
16147,"Rainbow Lake Airport","YOP"
16149,"Ottawa Macdonald Cartier International","YOW"
16150,"Rea Point Airport","YOX"
16151,"Prince Albert Glass Field","YPA"
16152,"Peace River Airport","YPE"
16153,"Pickle Lake Airport","YPL"
16154,"Port Menier Airport","YPN"
16155,"Peawanuck Airport","YPO"
16156,"Peterborough Airport","YPQ"
16157,"Prince Rupert","YPR"
16158,"Port Hawkesbury Airport","YPS"
16159,"Powell River Airport","YPW"
16160,"Puvirnituq","YPX"
16161,"Fort Chipewyan Airport","YPY"
16162,"Muskoka Airport","YQA"
16163,"Jean Lesage International","YQB"
16164,"The Pas Airport","YQD"
16165,"Red Deer Regional","YQF"
16166,"Windsor Airport","YQG"
16167,"Watson Lake Airport","YQH"
16168,"Yarmouth Airport","YQI"
16169,"Kenora Airport","YQK"
16170,"Lethbridge Airport","YQL"
16171,"Greater Moncton International","YQM"
16172,"Comox Airport","YQQ"
16173,"Regina International","YQR"
16174,"Thunder Bay Airport","YQT"
16175,"Grande Prairie Airport","YQU"
16176,"Yorkton Airport","YQV"
16177,"North Battleford Airport","YQW"
16178,"Gander International","YQX"
16179,"Sydney Airport","YQY"
16180,"Quesnel Airport","YQZ"
16181,"Resolute Airport","YRB"
16182,"St Honore","YRC"
16183,"Dean River Airport","YRD"
16184,"Roberval Airport","YRJ"
16185,"Red Lake Airport","YRL"
16186,"Trois Rivieres Airport","YRQ"
16187,"Rankin Inlet Airport","YRT"
16188,"Sudbury Airport","YSB"
16189,"Sherbrooke Airport","YSC"
16190,"Stony Rapids Airport","YSF"
16191,"Saint John Airport","YSJ"
16192,"St Leonard Cyr","YSL"
16193,"Fort Smith Airport","YSM"
16194,"Salmon Arm Airport","YSN"
16195,"Marathon Airport","YSP"
16196,"Nanisivik Airport","YSR"
16197,"St. Theresa Point Airport","YST"
16198,"Summerside Airport","YSU"
16199,"Saglek Airport","YSV"
16201,"Pembroke Airport","YTA"
16202,"Cape Dorset Airport","YTE"
16203,"Chesterfield Inlet","YTF"
16204,"Sullivan Bay Water Aerodrome","YTG"
16205,"Thompson Airport","YTH"
16206,"Terrace Bay Airport","YTJ"
16207,"Big Trout Lake Airport","YTL"
16208,"La Macaza Mont Tremblant","YTM"
16209,"Riviere Au Tonnerre","YTN"
16210,"Toronto Metropolitan Area","YTO"
16211,"Tofino Seaplane Base","YTP"
16212,"Tasiujaq","YTQ"
16213,"Trenton Airport","YTR"
16214,"Timmins Airport","YTS"
16215,"Billy Bishop Toronto City","YTZ"
16216,"Tuktoyaktuk Airport","YUB"
16217,"Pierre Elliott Trudeau International","YUL"
16218,"Yuma MCAS/Yuma International","YUM"
16219,"Naujaat","YUT"
16220,"Hall Beach Airport","YUX"
16221,"Rouyn-Noranda Airport","YUY"
16222,"Iconi","YVA"
16223,"Bonaventure Airport","YVB"
16224,"La Ronge","YVC"
16225,"Cape Dyer Airport","YVN"
16226,"Val d'Or Airport","YVO"
16227,"Fort Chimo Airport","YVP"
16228,"Norman Wells Airport","YVQ"
16229,"Vancouver International","YVR"
16230,"Buffalo Narrows Airport","YVT"
16231,"Kangiqsujuaq Wakeham Bay","YWB"
16232,"James Armstrong Richardson International","YWG"
16233,"Victoria Inner Harbour","YWH"
16234,"Deline Airport","YWJ"
16235,"Wabush Airport","YWK"
16236,"Williams Lake Airport","YWL"
16237,"Chute-Des-Passes Airport","YWQ"
16238,"White River Airport","YWR"
16239,"Wrigley Airport","YWY"
16240,"Canadian Rockies International","YXC"
16241,"Edmonton City Centre","YXD"
16242,"John G Diefenbaker International","YXE"
16243,"Medicine Hat Airport","YXH"
16244,"Fort St. John Airport","YXJ"
16245,"Rimouski Airport","YXK"
16246,"Sioux Lookout Airport","YXL"
16247,"Pangnirtung Airport","YXP"
16248,"Beaver Creek Airport","YXQ"
16249,"Earlton Airport","YXR"
16250,"Prince George Airport","YXS"
16251,"Terrace Airport","YXT"
16252,"London Airport","YXU"
16253,"Abbotsford Airport","YXX"
16254,"Erik Nielsen International","YXY"
16255,"Wawa Airport","YXZ"
16256,"North Bay Airport","YYB"
16257,"Calgary International","YYC"
16258,"Smithers Airport","YYD"
16259,"Fort Nelson Airport","YYE"
16260,"Penticton Airport","YYF"
16261,"Charlottetown Airport","YYG"
16262,"Spence Bay Airport","YYH"
16263,"Victoria International","YYJ"
16264,"Lynn Lake Airport","YYL"
16265,"Swift Current Airport","YYN"
16266,"Churchill Airport","YYQ"
16267,"Goose Bay Airport","YYR"
16268,"St. John's International","YYT"
16269,"Kapuskasing Airport","YYU"
16270,"Mont Joli Airport","YYY"
16271,"Lester B. Pearson International","YYZ"
16272,"Gore Bay/Manitoulin","YZE"
16273,"Yellowknife Airport","YZF"
16274,"Slave Lake Airport","YZH"
16275,"Sandspit Airport","YZP"
16276,"Chris Hadfield","YZR"
16277,"Coral Harbour Airport","YZS"
16278,"Port Hardy Airport","YZT"
16279,"Sept-Iles Airport","YZV"
16280,"Alice Arm Airport","ZAA"
16281,"Zadar Airport","ZAD"
16282,"Zagreb Airport","ZAG"
16283,"Zahedan International","ZAH"
16284,"Las Marias","ZAL"
16285,"Zamboanga Airport","ZAM"
16286,"Zaragoza AB","ZAZ"
16288,"Bathurst Airport","ZBF"
16289,"Biloela (Thangool)","ZBL"
16290,"Bromont Airport","ZBM"
16291,"Bowen Airport","ZBO"
16292,"John the Diver","ZBX"
16293,"General Leobardo C. Ruiz International","ZCL"
16294,"Maquehue","ZCO"
16295,"Bella Bella (Denny Island)","ZEL"
16296,"Faro Airport","ZFA"
16297,"Fort McPherson Airport","ZFM"
16298,"Fort Norman Airport","ZFN"
16299,"Grand Forks Airport","ZGF"
16300,"Ngoma Airport","ZGM"
16301,"Gethsemani Airport","ZGS"
16302,"Zhanjiang Airport","ZHA"
16303,"Ziguinchor Airport","ZIG"
16304,"Ixtapa-Zihuatanejo International","ZIH"
16305,"Kasaba Bay Airport","ZKB"
16306,"Manzanillo International","ZLO"
16307,"La Tabatiere Airport","ZLT"
16308,"Sena Madureira Airport","ZMD"
16309,"Masset Airport","ZMT"
16310,"Harbour","ZNA"
16311,"Nyac Airport","ZNC"
16312,"Zinder Airport","ZND"
16313,"Newman Airport","ZNE"
16314,"Ingolstadt Airport","ZNQ"
16315,"Abeid Amani Karume International","ZNZ"
16316,"Ocean Falls Airport","ZOF"
16318,"Canal Bajo Carlos Hott Siebert","ZOS"
16319,"Sachigo Lake Airport","ZPB"
16320,"Queenstown Airport","ZQN"
16321,"Zurich Airport","ZRH"
16322,"San Salvador Airport","ZSA"
16323,"Sligo Bus Station","ZSL"
16324,"Sassandra Airport","ZSS"
16325,"Stewart Airport","ZST"
16326,"Prince Rupert Seal Cove Heliport","ZSW"
16327,"Dionisios Solomos","ZTH"
16328,"Tahsis Airport","ZTS"
16329,"Jinwan","ZUH"
16330,"Churchill Falls Airport","ZUM"
16331,"Miandrivazo Airport","ZVA"
16332,"Savannakhet Airport","ZVK"
16333,"Wollaston","ZWL"
16334,"Rota Airport","ROZ"
16335,"Double Eagle II","ZXB"
16336,"Ward Field","ZXC"
16337,"San Isidro AB","ZXD"
16338,"Sculthorpe Airport","ZXE"
16339,"Illinois Creek Airport","ZXF"
16340,"Chomondely Sound Airport","ZXH"
16341,"Coal Bay Airport","ZXI"
16342,"Happy Harbour Airport","ZXJ"
16343,"Lancaster Cove Airport","ZXK"
16344,"Reid Cove Airport","ZXL"
16345,"Saltery Cove Airport","ZXM"
16346,"Clover Bay Airport","ZXN"
16347,"El Capitan Peak","ZXO"
16348,"Salmon Bay Lake Airport","ZXP"
16352,"Cloverdale Municipal","ZXT"
16353,"Quonset State","ZXU"
16354,"Nappanee Municipal","ZXV"
16355,"Paradise Skypark","ZXW"
16356,"Vista Field","ZXX"
16357,"Blake Field","ZXY"
16358,"Waterville Airport","ZXZ"
16359,"Savannakhet","ZYL"
16360,"Mzuzu Airport","ZZU"
16361,"Zanesville Municipal","ZZV"
16363,"Fernandina Beach Municipal","FHB"
16364,"Marcos A Gelabert International","PAC"
16385,"Ad-Dabbah Airport","AAD"
16386,"Aua Island Airport","AUI"
16387,"Abakan Airport","ABA"
16388,"Chafei Amsei","BAT"
16389,"Badanah","BDN"
16390,"Beluga Airport","BVU"
16392,"McCord Seaplane Base","KMC"
16393,"City","LAC"
16394,"Marinduque Airport","MRQ"
16396,"Nellie Juan Airport","NEU"
16398,"Bacolod Airport","BCD"
16399,"Sanandaj Airport","SDG"
16400,"Swindon Airport","SWI"
16401,"Tinak Airport","TIC"
16402,"Pulau Tioman Airport","TOD"
16403,"Desierto de Atacama","CPO"
16404,"Peter Pan Seafoods","VZL"
16405,"Nanchang Xiangtang","KHN"
16406,"Bagabag Airport","BGN"
16407,"Cornelio Procopio Airport","CKO"
16408,"Hyakuri","IBR"
16409,"K. I. Sawyer AFB","SAW"
16410,"W. H. Bramble","MNI"
16411,"Mangshi","LUM"
16412,"City of Slaton Larry T Neal Meml","TX8"
16413,"Nevsehir Airport","NAV"
16414,"Picayune Municipal","MS2"
16415,"Haikou Dayingshan","HAK"
16416,"Jianqiao","HGH"
16417,"Angel Albino Corzo","TGZ"
16418,"Mandalay International","MDL"
16419,"Franklin County","UOS"
16420,"Amendola Airport","IT1"
16421,"Hellinikon","ATH"
16422,"Gulf Shores International Jack Edwards Field","GUF"
16423,"South Alabama Regional at Bill Benton Field","AL4"
16424,"Frankfort Dow Memorial Field","MI4"
16425,"Potsdam Municipal","NY4"
16426,"Ada Municipal","ADT"
16427,"Naukati Bay Seaplane Base","WNC"
16428,"Marble Canyon Airport","L41"
16429,"Middlebury State","6B0"
16430,"Zhezkazgan Airport","DZN"
16431,"Aberdeen Municipal","U36"
16432,"Koroba Airport","KDE"
16433,"Ingolstadt Manching","IGS"
16434,"Leon Airport","LEN"
16435,"Loeriesfontein Airport","LOM"
16436,"Mae Sot Airport","MAQ"
16437,"Oslo Metropolitan Area","OSL"
16438,"Lima Airport","LIA"
16439,"Mukhino","UUD"
16440,"Robert Mueller Municipal","AUS"
16441,"Robertson Field","CT1"
16442,"Sky Acres","NY5"
16443,"Cabo San Lucas International","CSL"
16444,"Swidwin Airport","PL1"
16445,"Driggs-Reed Memorial","ID1"
16446,"Masterton Airport","MRO"
16447,"Sulaymaniyah International","ISU"
16448,"RAF Kinloss","FSS"
16449,"Kirk Field","PGR"
16450,"Curtin","DCN"
16451,"Sheepy Hollow Ranch","AZ4"
16452,"Engels AFB","RU3"
16453,"Gregory Municipal Flynn Field","SD2"
16454,"Hamilton Municipal","VGC"
16455,"Demopolis Municipal","AL5"
16456,"Al Maktoum International","DWC"
16457,"Chatham-Kent","XCM"
16458,"El Palomar Airport","EPA"
16459,"Sandusky County Regional","S24"
16460,"Barcelos Airport","BAZ"
16461,"Bastion Airfield","AF2"
16462,"Muan International","MWX"
16463,"Freeway","MD1"
16464,"Navoi Airport","NVI"
16465,"Scherger","AU1"
16466,"Vanguardia","VVC"
16467,"Longjia","CGQ"
16468,"Philadelphia Municipal","MS3"
16469,"Wadena Municipal","MN4"
16470,"Bluffton Airport","OH8"
16471,"Sialkot International","SKT"
16472,"Independence Creek Airport","AA7"
16473,"Beech Factory","BEC"
16474,"Jackson County","GA4"
16475,"King Shaka International","DUR"
16476,"Rajiv Gandhi International","HYD"
16477,"Ingeniero F Espinoza Gutierrez International","QRO"
16478,"Lebel-sur-Quevillon Airport","YLS"
16479,"Turners Falls","MA2"
16480,"Saertu","DQA"
16481,"Bayankhongor Airport","BYN"
16482,"Albert Bray","BYF"
16483,"Khanty-Mansiysk Airport","HMA"
16484,"Zanjan Airport","JWN"
16485,"Mamitupo Airport","MPI"
16486,"Greenwood Airport","YZX"
16487,"Taunton Municipal King Field","MA3"
16488,"H.Asan","SMQ"
16489,"Kelly Creek Airstrip","AK1"
16490,"Bear Fish Camp Airport","AK2"
16491,"Princeton Municipal","PNN"
16492,"Tubarao Airport","QTB"
16493,"Lianyungang Baitabu","LYG"
16494,"Thablotin Airport","SA1"
16495,"Simsbury Airport","CT2"
16496,"Logan County","WV2"
16497,"H. L. Sonny Callahan","AL6"
16498,"Skaneateles Aero Drome","NY7"
16499,"Fulton County","NY6"
16500,"Red Wing Regional","MN5"
16501,"Griswold","MPE"
16502,"Henderson Oxford","NC6"
16503,"Islesboro Airport","ME2"
16504,"Cherry Ridge","PA3"
16505,"Gold King Creek","AK3"
16506,"Ekati Airport","YOA"
16507,"Cheongju International","CJJ"
16508,"Squaw Lake Airport","AK4"
16509,"Gatlinburg-Pigeon Forge","TN9"
16510,"Michael J. Smith Field","NC7"
16511,"Indianapolis Metro","IN3"
16512,"Mattituck Airport","NY8"
16513,"Colomac Airport","NT2"
16514,"Tabubil Airport","TBG"
16515,"Anderson Field","WA9"
16516,"Ostafyevo","RU4"
16517,"Chemehuevi Valley Airport","CA6"
16518,"James T. Field Memorial","YCE"
16519,"Carlisle Airport","PA4"
16520,"Summit","DE2"
16521,"Miley Memorial Field","BPI"
16522,"Kunaye","LNV"
16523,"Parry Sound Area Municipal","YPD"
16524,"Grant County","PGC"
16525,"Brandywine","PA5"
16526,"Marshfield Municipal George Harlow Field","MA4"
16527,"Monroe County","MVC"
16528,"Hanover County Municipal","VA5"
16529,"Vinh","VII"
16530,"Paraparaumu Airport","PPQ"
16531,"Al Bateen Executive","AZI"
16532,"Medina Municipal","OH9"
16533,"Dr. Joaquin Balaguer International","JBQ"
16534,"Airglades","FL6"
16535,"Tambor Airport","TMU"
16536,"N Kenneth Campbell Field at Troy Municipal","TOI"
16537,"Natchitoches Regional","LA1"
16538,"Clinton Sampson County","CTZ"
16539,"Eagle Creek Airpark","IN4"
16540,"Belfast Municipal","ME3"
16541,"Okeechobee County","OBE"
16542,"Lowcountry Regional","RBW"
16543,"Northampton Airport","MA5"
16544,"Simberi","NIS"
16545,"Telegraph Harbour Airport","YBQ"
16546,"Collingwood Airport","ON1"
16547,"Pella Municipal","IA4"
16548,"Hampton Airfield","NH1"
16549,"Winters Municipal","TX9"
16550,"Thebephatshwa","BW1"
16551,"Memmingen Airport","FMM"
16552,"Burlington Alamance Regional","NC8"
16553,"Oxford County Regional","ME4"
16554,"Ganja Airport","KVD"
16555,"Mid Way Regional","JWY"
16556,"Nordholz Airport","FCN"
16557,"Dwyer Airport","AF3"
16558,"Hammond Northshore Regional","LA2"
16559,"Shindand Airport","AF4"
16560,"Bend Municipal","OR4"
16561,"Springerville Municipal","AZ5"
16562,"Hindan","IN5"
16563,"L O Simenstad Municipal","OEO"
16564,"Marsa Alam International","RMF"
16565,"Puerto Bolivar","CO5"
16566,"Jean Airport","NV2"
16567,"Akun Airport","7AK"
16568,"Ocean City Municipal","NJ4"
16569,"Hornell Municipal","NY9"
16570,"Green Lake","YWS"
16571,"Penn Yan Airport","1NY"
16572,"Searchlight Airport","NV3"
16573,"Broken Bow Municipal","BBW"
16574,"Abbaye","BGH"
16575,"Matacan","SLM"
16576,"Kasompe","ZKP"
16577,"Berkeley County","SC4"
16578,"Al Najaf Airport","NJF"
16579,"Hatay Airport","HTY"
16580,"Qugruc Airport","AK5"
16581,"Gold King 2 Airport","AK6"
16582,"Thomson McDuffie County","GA5"
16583,"Summerville Airport","SC5"
16584,"Hunter Creek Mine","AK7"
16585,"Sussex Airport","NJ5"
16586,"Komo Airport","KOM"
16587,"St Stephen Airport","NB1"
16588,"Deerfield Valley Regional","VT1"
16589,"Hallock Municipal","MN6"
16590,"Monbetsu Airport","MBE"
16591,"Saga Airport","HSG"
16592,"Liwa Airbase","AE1"
16593,"Xinqiao","HFE"
16594,"Windham","CT3"
16595,"Alexey Leonov","KEJ"
16596,"Turkmenbashi Airport","KRW"
16597,"Sion Airport","SIR"
16598,"Tracy Municipal","CA7"
16599,"Bedwell Harbour Water Aerodrome","YBW"
16600,"Farewell Harbour","BC2"
16601,"Bliss Landing Water Aerodrome","BC3"
16602,"Cordero Lodge Airport","BC4"
16603,"Deer Harbor Marina","DHB"
16604,"Dent Island Lodge","BC5"
16605,"Egmont Water Aerodrome","BC6"
16606,"Galiano Island Water Aerodrome","YMF"
16607,"Pacific Outback Resort","BC8"
16608,"Mansons Landing Water Aerodrome","YMU"
16609,"Mink Island Water Aerodrome","BC9"
16610,"Mimmo Bay Water Aerodrome","CN2"
16611,"Pender Harbour Water Aerodrome","YPT"
16612,"Princess Louisa Marina Provincial Park","CN4"
16613,"April Point Resort","YQJ"
16614,"Refuge Cove Water Aerodrome","YR1"
16615,"Rendezvous Islands Water Aerodrome","CN5"
16616,"Shawl Bay Water Aerodrome","CN6"
16617,"Shoal Bay Water Aerodrome","CN7"
16618,"Sointula Water Aerodrome","CN9"
16619,"Sonora Resort","BC7"
16620,"Steep Island Lodge","CA9"
16621,"Zips Airport","AK8"
16622,"Mont de Marsan Airport","XMJ"
16623,"Cascais Airport","PT1"
16624,"Warren Sugarbush","VT2"
16625,"Flying W","NJ6"
16626,"Doro Airport","OD1"
16627,"Bethel Regional","ME5"
16628,"Ephraim Gibraltar","WI3"
16629,"Mocopulli","MHC"
16630,"Tolstoi Bay Airport","AK9"
16631,"Mardin Airport","MQM"
16632,"Arenal","FON"
16633,"Cole Dyke","ME6"
16634,"Quincy Airport","MQI"
16635,"Alexander Municipal","NM1"
16636,"Lusanga Airport","LUS"
16637,"Itaituba Airport","ITB"
16638,"Balaton","SOB"
16639,"Gila Bend Municipal","AZ6"
16640,"Richmond County","NC9"
16641,"Hua Hin Airport","HHQ"
16642,"Cranfield Airport","UK1"
16643,"Pittsburgh Northeast","PA6"
16644,"Candlelight Farms","CT4"
16645,"Seosan AB","HMY"
16646,"Oxford Airport","OXF"
16647,"Fitiuta","FAQ"
16648,"Naypyitaw International","NYT"
16649,"Blackfish Lodge","B1C"
16650,"Blind Channel Water Aerodrome","B2C"
16651,"Camp Orkila Seaplane Base","WA1"
16652,"Minstrel Island Water Aerodrome","B3C"
16653,"Port Harvey Water Aerodrome","BC1"
16654,"Shaw Islands Water Aerodrome","WA3"
16655,"Simoom Sound Water Aerodrome","B4C"
16656,"Danielson Airport","CT5"
16657,"H4","JO4"
16658,"Gainesville Municipal","GLE"
16659,"Kickapoo Downtown","KIP"
16660,"Gambella Airport","GMB"
16661,"York Municipal","NE3"
16662,"Icicle Seafoods","AA2"
16663,"Clark Regional","IN6"
16664,"Um Almelh Airport","SA2"
16665,"Curtis Field","BBD"
16666,"Delware Airpark","DE3"
16667,"Tamarindo de Santa Cruz","TNO"
16668,"Point Thomson Airstrip","A1K"
16669,"Walker County Bevill Field","AL7"
16670,"Holzdorf","DE4"
16671,"Paloich Airport","OD2"
16672,"New Garden","PA7"
16673,"Cherokee County","GA6"
16674,"Astrakhan Airport","ASF"
16675,"Ouarzazate International","OZZ"
16676,"Serafettin Elci","NKT"
16677,"Gahcho Kue","NT3"
16678,"Whiteman","WHP"
16679,"Marfa Municipal","MRF"
16680,"Canandaigua Airport","N1Y"
16681,"Goodspeed","CT6"
16682,"Gettysburg Regional","GTY"
16683,"Dowagiac Municipal","MI6"
