AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_STATE_NAME,LATITUDE,LONGITUDE
10162,ADD,Haile Selassie I International,"Addis Ababa, Ethiopia",522,,8.97805556,38.79944444
10163,ADE,Aden International,"Aden, South Yemen",667,,12.82777778,45.03055556
10163,ADE,Aden International,"Aden, Yemen",694,,12.82944444,45.02888889
10163,ADE,Aden International,"Aden, Yemen",694,,12.83444444,45.02888889
10164,ADJ,King Abdullah Ben,"Amman, Jordan",639,,31.97222222,35.99000000
10164,ADJ,Marka International,"Amman, Jordan",639,,31.97222222,35.99000000
10164,ADJ,Marka International,"Amman, Jordan",639,,31.97277778,35.99166667
10165,ADK,Adak,"Adak Island, AK",1,Alaska,51.87805556,-176.64611111
10165,ADK,Adak,"Adak Island, AK",1,Alaska,51.87805556,-176.64611111
10165,ADK,Adak,"Adak Island, AK",1,Alaska,51.87805556,-176.64583333
10165,ADK,Adak,"Adak Island, AK",1,Alaska,51.88361111,-176.64250000
10165,ADK,Adak,"Adak Island, AK",1,Alaska,51.88361111,-176.64250000
10165,ADK,Adak NS,"Adak Island, AK",1,Alaska,51.88277778,-176.64472222
10166,ADL,Adelaide International,"Adelaide, Australia",802,,-34.94833333,138.53472222
10166,ADL,Adelaide International,"Adelaide, Australia",802,,-34.94750000,138.53333333
10166,ADL,Adelaide International,"Adelaide, Australia",802,,-34.94500000,138.53055556
10167,ADM,Ardmore Municipal,"Ardmore, OK",73,Oklahoma,34.30305556,-97.01972222
10167,ADM,Ardmore Municipal,"Ardmore, OK",73,Oklahoma,34.30388889,-97.02055556
10167,ADM,Ardmore Municipal,"Ardmore, OK",73,Oklahoma,34.30388889,-97.02055556
10167,ADM,Ardmore Municipal,"Ardmore, OK",73,Oklahoma,34.30416667,-97.02055556
10167,ADM,Ardmore Municipal,"Ardmore, OK",73,Oklahoma,34.30416667,-97.02055556
10168,ADN,Andes Airport,"Andes, Colombia",327,,5.66666667,-75.88333333
10168,ADN,Andes Airport,"Andes, Colombia",327,,5.69777778,-75.88027778
10168,ADN,Andes Airport,"Andes, Colombia",327,,5.69777778,-75.88027778
10168,ADN,Andes Airport,"Andes, Colombia",327,,5.69805556,-75.87972222
10168,ADN,Andes Airport,"Andes, Colombia",327,,5.69805556,-75.87972222
10169,ADO,Andamooka Airport,"Andamooka, Australia",802,,-30.43777778,137.13722222
10170,ADQ,Kodiak Airport,"Kodiak, AK",1,Alaska,57.74972222,-152.49388889
10170,ADQ,Kodiak Airport,"Kodiak, AK",1,Alaska,57.74972222,-152.49388889
10170,ADQ,Kodiak Airport,"Kodiak, AK",1,Alaska,57.75000000,-152.49388889
10170,ADQ,Kodiak Airport,"Kodiak, AK",1,Alaska,57.75000000,-152.49388889
10171,ADS,Addison,"Dallas, TX",74,Texas,32.96833333,-96.83611111
10171,ADS,Addison,"Dallas, TX",74,Texas,32.96861111,-96.83638889
10172,ADW,Andrews AFB,"Camp Springs, MD",35,Maryland,38.81083333,-76.86722222
10172,ADW,Andrews AFB,"Camp Springs, MD",35,Maryland,38.81083333,-76.86694444
10172,ADW,Andrews AFB,"Camp Springs, MD",35,Maryland,38.81083333,-76.86694444
10172,ADW,Joint Base Andrews,"Camp Springs, MD",35,Maryland,38.81083333,-76.86694444
10172,ADW,Joint Base Andrews,"Camp Springs, MD",35,Maryland,38.81083333,-76.86694444
10173,ADX,RAF Leuchars,"St Andrews, United Kingdom",493,,56.37277778,-2.86861111
10173,ADX,RAF Leuchars,"St Andrews, United Kingdom",493,,56.37277778,-2.86833333
10173,ADX,RAF Leuchars,"St Andrews, United Kingdom",493,,56.37277778,-2.86833333
10173,ADX,RAF Leuchars,"St Andrews, United Kingdom",493,,56.37416667,-2.86861111
10173,ADX,RAF Leuchars,"St Andrews, United Kingdom",493,,56.37416667,-2.86861111
10174,ADZ,Gustavo Rojas Pinilla,"San Andres Island, Colombia",327,,12.58361111,-81.71138889
10174,ADZ,Gustavo Rojas Pinilla,"San Andres Island, Colombia",327,,12.58361111,-81.71111111
10174,ADZ,San Andres,"San Andres Island, Colombia",174,,12.58333333,-81.70000000
10174,ADZ,Sesquicentenario,"San Andres Island, Colombia",327,,12.58305556,-81.71166667
10175,DHF,Al Dhafra Air Base,"Al Dhafra, United Arab Emirates",678,,24.24833333,54.54777778
10176,AED,Aleneva Airport,"Aleneva, AK",1,Alaska,58.03333333,-152.90000000
10177,AEG,Aek Godang,"Padang Sidempuan, Indonesia",832,,1.40000000,99.43055556
10178,AEH,Abeche Airport,"Abeche, Chad",511,,13.84694444,20.84361111
10178,AEH,Abeche Airport,"Abeche, Chad",511,,13.84750000,20.84333333
10178,AEH,Abeche Airport,"Abeche, Chad",511,,13.85138889,20.85083333
10180,AEO,Aioun El Atrouss Airport,"Aioun El Atrouss, Mauritania",545,,16.70916667,-9.63555556
10180,AEO,Aioun El Atrouss Airport,"Aioun El Atrouss, Mauritania",545,,16.71138889,-9.63777778
10181,AEP,Aeroparque Jorge Newbery,"Buenos Aires, Argentina",303,,-34.55916667,-58.41583333
10181,AEP,Aeroparque Jorge Newbery,"Buenos Aires, Argentina",303,,-34.55888889,-58.41583333
10182,AER,Adler/Sochi Airport,"Adler/Sochi, Russia",475,,43.45000000,39.93333333
10182,AER,Adler/Sochi Airport,"Adler/Sochi, U.S.S.R.",489,,43.45000000,39.93333333
10183,AES,Alesund,"Aalesund, Norway",465,,62.56027778,6.11027778
10183,AES,Vigra,"Aalesund, Norway",465,,62.56027778,6.11027778
10183,AES,Vigra,"Aalesund, Norway",465,,62.56111111,6.11416667
10183,AES,Vigra,"Aalesund, Norway",465,,62.56250000,6.10527778
10184,AET,Allakaket Airport,"Allakaket, AK",1,Alaska,66.55194444,-152.62222222
10184,AET,Allakaket Airport,"Allakaket, AK",1,Alaska,66.56166667,-152.65833333
10185,AEX,Alexandria International,"Alexandria, LA",72,Louisiana,31.32750000,-92.54861111
10185,AEX,England AFB,"Alexandria, LA",72,Louisiana,31.32416667,-92.54694444
10186,AEY,Akureyri Airport,"Akureyri, Iceland",439,,65.65666667,-18.07194444
10186,AEY,Akureyri Airport,"Akureyri, Iceland",439,,65.65666667,-18.07194444
10186,AEY,Akureyri Airport,"Akureyri, Iceland",439,,65.65694444,-18.07222222
10186,AEY,Akureyri Airport,"Akureyri, Iceland",439,,65.66000000,-18.07277778
10186,AEY,Akureyri Airport,"Akureyri, Iceland",439,,65.66000000,-18.07277778
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58916667,-68.40055556
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58861111,-68.40277778
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58777778,-68.40361111
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58777778,-68.40361111
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58777778,-68.40333333
10188,AFA,San Rafael Airport,"San Rafael, Argentina",303,,-34.58777778,-68.40333333
10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",82,Colorado,38.96972222,-104.81277778
10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",82,Colorado,38.96972222,-104.81277778
10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",82,Colorado,38.96972222,-104.81250000
10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",82,Colorado,38.97416667,-104.81777778
10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",82,Colorado,38.97416667,-104.81777778
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60555556,-95.86777778
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60555556,-95.86777778
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60638889,-95.86666667
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60666667,-95.86666667
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60666667,-95.86666667
10190,AFK,Nebraska City Municipal,"Nebraska, NE",65,Nebraska,40.60694444,-95.86583333
10191,AFO,Afton Municipal,"Afton, WY",88,Wyoming,42.70888889,-110.94222222
10191,AFO,Afton Municipal,"Afton, WY",88,Wyoming,42.71666667,-110.93333333
10192,AFP,Anson County,"Wadesboro, NC",36,North Carolina,35.02055556,-80.07722222
10192,AFP,Anson County,"Wadesboro, NC",36,North Carolina,35.02055556,-80.07722222
10192,AFP,Anson County,"Wadesboro, NC",36,North Carolina,35.02388889,-80.08138889
10192,AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",36,North Carolina,35.02055556,-80.07722222
10192,AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",36,North Carolina,35.02055556,-80.07722222
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98666667,-97.31750000
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98750000,-97.31888889
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98777778,-97.31888889
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98777778,-97.31888889
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98944444,-97.31944444
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.98944444,-97.31944444
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.99027778,-97.31944444
10194,AFW,Perot Field Fort Worth Alliance,"Dallas/Fort Worth, TX",74,Texas,32.99027778,-97.31944444
10195,AFY,Afyon Airport,"Afyon, Turkey",679,,38.72638889,30.60111111
10195,AFY,Afyon Airport,"Afyon, Turkey",679,,38.73500000,30.59555556
10196,AGA,Agadir/Inezgane,"Agadir, Morocco",548,,30.38055556,-9.54583333
10196,AGA,Inezgane,"Agadir, Morocco",548,,30.38138889,-9.54611111
10197,AGB,Augsburg Airport,"Augsburg, Germany",429,,48.42444444,10.93222222
10197,AGB,Augsburg Airport,"Augsburg, Germany",429,,48.42527778,10.93194444
10197,AGB,Muehlhausen,"Augsburg, West Germany",429,,48.42611111,10.93305556
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35444444,-79.93027778
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35444444,-79.93027778
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35444444,-79.92916667
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35444444,-79.92916667
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35472222,-79.93000000
10198,AGC,Allegheny County,"Pittsburgh, PA",23,Pennsylvania,40.35472222,-79.93000000
10199,AGF,Agen La Garenne,"Agen, France",427,,44.17388889,0.59305556
10199,AGF,Agen La Garenne,"Agen, France",427,,44.17388889,0.59305556
10199,AGF,Agen La Garenne,"Agen, France",427,,44.17472222,0.59055556
10199,AGF,Agen La Garenne,"Agen, France",427,,44.17472222,0.59055556
10199,AGF,La Garenne,"Agen, France",427,,44.17361111,0.59861111
10199,AGF,La Garenne,"Agen, France",427,,44.17388889,0.59305556
10199,AGF,La Garenne,"Agen, France",427,,44.17388889,0.59305556
10200,AGG,Angoram Airport,"Angoram, Papua New Guinea",804,,-4.06583333,144.07388889
10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",484,,56.29111111,12.85500000
10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",484,,56.29111111,12.85500000
10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",484,,56.29138889,12.85500000
10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",484,,56.29166667,12.85500000
10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",484,,56.29166667,12.85500000
10201,AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",484,,56.29305556,12.86250000
10201,AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",484,,56.29583333,12.84972222
10202,AGK,Kagua Airport,"Kagua, Papua New Guinea",804,,-6.40333333,143.84666667
10203,AGL,Wanigela Airport,"Wanigela, Papua New Guinea",804,,-9.34027778,149.15527778
10203,AGL,Wanigela Airport,"Wanigela, Papua New Guinea",804,,-9.33750000,149.15555556
10204,AGN,Angoon Seaplane Base,"Angoon, AK",1,Alaska,57.50388889,-134.58333333
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.67166667,-4.49805556
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.67500000,-4.49916667
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.67500000,-4.49916667
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.67972222,-4.49583333
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.67972222,-4.49583333
10205,AGP,Malaga Airport,"Malaga, Spain",482,,36.68000000,-4.49583333
10205,AGP,Malaga Costa del Sol,"Malaga, Spain",482,,36.68000000,-4.49583333
10205,AGP,Malaga Costa del Sol,"Malaga, Spain",482,,36.68000000,-4.49583333
10206,AGQ,Agrinion Airport,"Agrinion, Greece",433,,38.60194444,21.35111111
10206,AGQ,Agrinion New,"Agrinion, Greece",433,,38.60416667,21.35194444
10207,AGR,Agra Airport,"Agra, India",733,,27.15777778,77.96083333
10207,AGR,Agra Airport,"Agra, India",733,,27.15833333,77.96277778
10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",34,Georgia,33.36916667,-81.96444444
10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",34,Georgia,33.37000000,-81.96444444
10208,AGS,Bush Field,"Augusta, GA",34,Georgia,33.36916667,-81.96444444
10209,AGT,Guarani International,"Ciudad del Este, Paraguay",365,,-25.45555556,-54.84361111
10210,AGU,Aguascalientes International,"Aguascalientes, Mexico",148,,21.70555556,-102.31777778
10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",148,,21.70083333,-102.31805556
10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",148,,21.70555556,-102.31777778
10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",148,,21.70555556,-102.31777778
10211,AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",388,,9.55222222,-69.23333333
10211,AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",388,,9.55333333,-69.23750000
10212,AGX,Agatti Island Airport,"Agatti Island, India",733,,10.83333333,72.20000000
10213,AHA,Naha AB,"Okinawa, Japan",736,,26.19194444,127.64777778
10214,AHB,Abha Airport,"Abha, Saudi Arabia",670,,18.23861111,42.65500000
10214,AHB,Abha Airport,"Abha, Saudi Arabia",670,,18.24027778,42.65638889
10214,AHB,Abha Airport,"Abha, Saudi Arabia",670,,18.24027778,42.65638889
10214,AHB,Abha Airport,"Abha, Saudi Arabia",670,,18.24027778,42.65666667
10214,AHB,Abha Airport,"Abha, Saudi Arabia",670,,18.24027778,42.65666667
10215,AHD,Ardmore Airport,"Ardmore, OK",73,Oklahoma,34.14694444,-97.12277778
10215,AHD,Ardmore Downtown Executive,"Ardmore, OK",73,Oklahoma,34.14694444,-97.12277778
10216,AHN,Athens Municipal,"Athens, GA",34,Georgia,33.94833333,-83.32694444
10216,AHN,Athens/Ben Epps,"Athens, GA",34,Georgia,33.94861111,-83.32638889
10216,AHN,Athens/Ben Epps,"Athens, GA",34,Georgia,33.94861111,-83.32638889
10216,AHN,Athens/Ben Epps,"Athens, GA",34,Georgia,33.94861111,-83.32583333
10216,AHN,Athens/Ben Epps,"Athens, GA",34,Georgia,33.94861111,-83.32583333
10217,AHO,Alghero,"Alghero/Sassari, Italy",450,,40.63055556,8.28888889
10217,AHO,Alghero,"Alghero/Sassari, Italy",450,,40.63222222,8.29083333
10217,AHO,Alghero,"Alghero/Sassari, Italy",450,,40.63222222,8.29083333
10217,AHO,Alghero,"Alghero/Sassari, Italy",450,,40.63222222,8.29083333
10217,AHO,Alghero Fertilia,"Alghero/Sassari, Italy",450,,40.63222222,8.29083333
10217,AHO,Alghero Fertilia,"Alghero/Sassari, Italy",450,,40.63222222,8.29083333
10218,AHS,Ahuas Airport,"Ahuas, Honduras",131,,15.47277778,-84.35305556
10218,AHS,Ahuas Airport,"Ahuas, Honduras",131,,15.47277778,-84.35305556
10218,AHS,Ahuas Airport,"Ahuas, Honduras",131,,15.47277778,-84.35138889
10218,AHS,Auas,"Ahuas, Honduras",131,,15.47277778,-84.35305556
10218,AHS,Auas,"Ahuas, Honduras",131,,15.47277778,-84.35305556
10219,AHT,Amchitka,"Amchitka Island, AK",1,Alaska,51.37861111,179.25861111
10220,AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",548,,35.17722222,-3.83944444
10220,AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",548,,35.17972222,-3.83694444
10221,AIA,Alliance Municipal,"Alliance, NE",65,Nebraska,42.05166667,-102.80666667
10221,AIA,Alliance Municipal,"Alliance, NE",65,Nebraska,42.05333333,-102.80388889
10221,AIA,Alliance Municipal,"Alliance, NE",65,Nebraska,42.05333333,-102.80388889
10221,AIA,Alliance Municipal,"Alliance, NE",65,Nebraska,42.05333333,-102.80361111
10221,AIA,Alliance Municipal,"Alliance, NE",65,Nebraska,42.05333333,-102.80361111
10222,AIB,Anita Bay Airport,"Anita Bay, AK",1,Alaska,56.19000000,-132.44583333
10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",42,Indiana,40.10861111,-85.61305556
10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",42,Indiana,40.10861111,-85.61305556
10224,AIK,Aiken Municipal,"Aiken, SC",37,South Carolina,33.64944444,-81.68500000
10224,AIK,Aiken Municipal,"Aiken, SC",37,South Carolina,33.65000000,-81.68472222
10224,AIK,Aiken Regional,"Aiken, SC",37,South Carolina,33.64944444,-81.68500000
10225,AIN,Wainwright Airport,"Wainwright, AK",1,Alaska,70.63055556,-160.04305556
10225,AIN,Wainwright Airport,"Wainwright, AK",1,Alaska,70.63805556,-159.99472222
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.85000000,-159.75000000
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83750000,-159.76111111
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83722222,-159.76111111
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83722222,-159.76111111
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83694444,-159.76111111
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83694444,-159.76083333
10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",813,,-18.83694444,-159.76083333
10227,AIY,Bader Field,"Atlantic City, NJ",21,New Jersey,39.36000000,-74.46000000
10227,AIY,Bader Field,"Atlantic City, NJ",21,New Jersey,39.36000000,-74.45722222
10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",64,Missouri,38.09611111,-92.54944444
10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",64,Missouri,38.09833333,-92.54722222
10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",427,,41.92166667,8.80111111
10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",427,,41.92166667,8.80111111
10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",427,,41.92388889,8.80250000
10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",427,,41.92388889,8.80250000
10229,AJA,Ajaccio/Campo Dell Oro,"Ajaccio, France",427,,41.92416667,8.80305556
10229,AJA,Napoleon Bonaparte,"Ajaccio, France",427,,41.92166667,8.80111111
10229,AJA,Napoleon Bonaparte,"Ajaccio, France",427,,41.92166667,8.80111111
10230,AJF,Al Jouf,"Jouf, Saudi Arabia",670,,29.78500000,40.10000000
10230,AJF,Al Jouf,"Jouf, Saudi Arabia",670,,29.80000000,40.06666667
10231,AJJ,Akjoujt Airport,"Akjoujt, Mauritania",545,,19.72805556,-14.38527778
10231,AJJ,Akjoujt Airport,"Akjoujt, Mauritania",545,,19.73055556,-14.37444444
10232,AJL,Lengpui,"Aizwal, India",733,,23.84055556,92.61972222
10233,AJN,Ouani,"Anjouan, Comoros",513,,-12.13222222,44.43027778
10233,AJN,Ouani,"Anjouan, Comoros",513,,-12.13222222,44.43027778
10233,AJN,Ouani,"Anjouan, Comoros",513,,-12.13111111,44.43055556
10233,AJN,Ouani,"Anjouan, Comoros",513,,-12.13111111,44.43055556
10233,AJN,Ouani,"Anjouan, Comoros",513,,-12.12638889,44.42972222
10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",484,,65.58611111,19.28250000
10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",484,,65.59027778,19.28194444
10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",484,,65.59166667,19.27750000
10235,AJU,Santa Maria,"Aracaju, Brazil",316,,-10.98388889,-37.07027778
10235,AJU,Santa Maria International,"Aracaju, Brazil",316,,-10.98388889,-37.07027778
10236,AJY,Mano Dayak,"Agades, Niger",554,,16.96083333,8.00916667
10236,AJY,Mano Dayak,"Agades, Niger",554,,16.96611111,8.00000000
10236,AJY,Mano Dayak,"Agades, Niger",554,,16.96611111,8.00000000
10236,AJY,Manu Dayak,"Agades, Niger",554,,16.96416667,7.99305556
10236,AJY,Manu Dayak,"Agades, Niger",554,,16.96611111,8.00000000
10236,AJY,Manu Dayak,"Agades, Niger",554,,16.96611111,8.00027778
10236,AJY,Manu Dayak,"Agades, Niger",554,,16.96611111,8.00027778
10237,AKB,Atka Airport,"Atka, AK",1,Alaska,52.22027778,-174.20694444
10237,AKB,Atka Airport,"Atka, AK",1,Alaska,52.22055556,-174.20611111
10238,AKC,Akron Fulton International,"Akron, OH",44,Ohio,41.03750000,-81.46777778
10238,AKC,Akron Fulton International,"Akron, OH",44,Ohio,41.03750000,-81.46694444
10239,AKF,Kufra,"Kufrah, Libya",538,,24.17888889,23.31388889
10239,AKF,Kufra,"Kufrah, Libya",538,,24.17888889,23.31388889
10239,AKF,Kufra,"Kufrah, Libya",538,,24.17916667,23.31277778
10239,AKF,Kufra,"Kufrah, Libya",538,,24.20000000,23.33333333
10241,AKI,Akiak Airport,"Akiak, AK",1,Alaska,60.90277778,-161.23055556
10241,AKI,Akiak Airport,"Akiak, AK",1,Alaska,60.90555556,-161.22333333
10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",736,,43.67083333,142.44750000
10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",736,,43.67083333,142.45138889
10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",736,,43.67083333,142.45166667
10243,AKK,Akhiok Airport,"Akhiok, AK",1,Alaska,56.93861111,-154.18250000
10243,AKK,Akhiok Airport,"Akhiok, AK",1,Alaska,56.94500000,-154.16666667
10244,AKL,Auckland International,"Auckland, New Zealand",851,,-37.01194444,174.78638889
10244,AKL,Auckland International,"Auckland, New Zealand",851,,-37.01111111,174.79916667
10244,AKL,Auckland International,"Auckland, New Zealand",851,,-37.00805556,174.79166667
10245,AKN,King Salmon Airport,"King Salmon, AK",1,Alaska,58.67638889,-156.64861111
10245,AKN,King Salmon Airport,"King Salmon, AK",1,Alaska,58.67777778,-156.65166667
10246,AKO,Akron Washington County,"Akron, CO",82,Colorado,40.17555556,-103.22222222
10246,AKO,Colorado Plains Regional,"Akron, CO",82,Colorado,40.17555556,-103.22194444
10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",1,Alaska,68.13361111,-151.74333333
10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",1,Alaska,68.13750000,-151.74000000
